date,variable,US,AU,CA,DE,FR,GB,IE,JP
2021-05-09,new postings,156.37,155.61,117.7,135.81,141.38,109.43,114.51,122.17
2021-05-10,new postings,156.64,155.63,117.49,132.4,141.92,109.29,114.97,117.77
2021-05-11,new postings,156.68,154.89,117.22,129.57,141.94,113.35,119.32,118.31
2021-05-12,new postings,157.5,155.16,117.01,126.56,141.07,116.86,122.79,124.06
2021-05-13,new postings,158.55,155.44,117.19,122.94,138.77,119.16,124.44,131.72
2021-05-14,new postings,159.74,155.56,117.25,118.78,135.06,121.21,125.68,136.05
2021-05-15,new postings,158.98,155.64,117.33,115.54,130.2,122.67,126.47,140.98
2021-05-16,new postings,158.42,155.45,117.3,112.92,125.13,123.63,126.68,147.41
2021-05-17,new postings,158.51,154.71,117.29,110.98,119.78,124.07,125.72,150.96
2021-05-18,new postings,158.66,153.85,117.65,108.33,114.38,122.27,122.24,152.62
2021-05-19,new postings,157.81,152.61,118.31,105.99,109.15,120.93,118.78,152.86
2021-05-20,new postings,156.97,151.91,119.45,102.57,104.43,120.61,116.34,151.08
2021-05-21,new postings,156.21,151.13,121.38,103.2,104.23,120.42,114.4,150.33
2021-05-22,new postings,155.69,149.86,123.28,105.73,106.16,120.51,113.09,149.29
2021-05-23,new postings,156.06,149.14,126.26,108.29,108.57,120.97,112.47,148.03
2021-05-24,new postings,155.73,147.95,129.54,110.25,111.31,121.57,112.45,146.89
2021-05-25,new postings,155.51,147.15,129.76,110.01,112.47,122.17,112.25,146.53
2021-05-26,new postings,156.29,145.82,128.98,109.98,114.09,123.05,112.63,145.65
2021-05-27,new postings,157.57,144.44,127.04,111.96,116.91,123.86,113.35,145.88
2021-05-28,new postings,159.23,142.88,124.29,110.29,115.77,124.31,113.77,146.04
2021-05-29,new postings,161.45,142.38,121.74,108.96,115.6,125.81,114.8,146.31
2021-05-30,new postings,163.76,141.45,118.16,107.87,114.89,127.81,115.79,146.71
2021-05-31,new postings,166.23,140.74,114.14,107.06,113.88,130.12,116.56,142.23
2021-06-01,new postings,165.73,140.02,115.17,111.58,116.5,130.41,117.87,137.7
2021-06-02,new postings,164.94,140.46,117.68,116.83,118.9,129.67,119.29,132.98
2021-06-03,new postings,163.0,140.78,120.84,122.45,121.76,128.76,120.53,126.76
2021-06-04,new postings,160.2,142.01,124.32,126.93,125.37,127.49,121.94,121.69
2021-06-05,new postings,157.28,143.25,127.74,128.36,125.66,124.07,122.34,116.0
2021-06-06,new postings,153.6,144.54,131.22,129.66,127.14,120.13,123.24,110.03
2021-06-07,new postings,150.34,146.28,134.9,130.72,128.84,115.65,124.33,109.7
2021-06-08,new postings,152.33,148.25,136.28,128.12,129.2,115.0,123.6,109.1
2021-06-09,new postings,153.45,149.88,136.84,124.8,129.44,115.19,122.29,108.2
2021-06-10,new postings,154.58,151.33,136.88,120.07,129.05,115.19,120.41,108.83
2021-06-11,new postings,156.32,152.7,136.77,118.63,128.63,115.71,118.61,107.97
2021-06-12,new postings,157.93,153.65,136.31,118.64,128.07,116.78,116.57,108.12
2021-06-13,new postings,160.25,155.3,136.15,119.41,127.41,118.43,114.15,108.96
2021-06-14,new postings,162.0,154.89,136.07,121.17,127.29,120.51,111.82,109.69
2021-06-15,new postings,160.69,153.83,135.98,123.49,126.79,120.87,113.48,110.68
2021-06-16,new postings,159.98,152.15,135.82,126.19,126.78,121.03,116.19,112.62
2021-06-17,new postings,160.43,150.73,136.12,129.37,125.35,121.01,119.26,114.56
2021-06-18,new postings,160.35,148.7,136.54,131.37,124.67,122.1,122.24,118.0
2021-06-19,new postings,160.42,146.23,137.27,132.45,124.61,123.38,125.18,121.15
2021-06-20,new postings,160.12,142.82,137.77,130.52,121.61,122.61,127.41,124.09
2021-06-21,new postings,159.83,141.45,138.16,130.22,121.08,123.44,130.33,127.26
2021-06-22,new postings,160.78,141.61,138.46,129.62,120.6,123.94,130.4,130.33
2021-06-23,new postings,161.9,142.16,139.16,128.78,118.69,124.55,129.14,133.64
2021-06-24,new postings,162.02,142.51,139.54,128.14,117.99,125.4,127.75,136.3
2021-06-25,new postings,162.33,142.82,139.77,126.94,116.82,125.04,126.3,138.27
2021-06-26,new postings,162.8,146.04,140.23,127.47,116.75,125.37,125.92,140.91
2021-06-27,new postings,162.97,149.26,140.58,130.09,118.7,127.12,125.87,143.54
2021-06-28,new postings,163.04,150.33,140.94,129.93,117.42,126.94,124.77,145.01
2021-06-29,new postings,162.7,150.1,141.36,129.95,116.07,126.89,124.1,146.76
2021-06-30,new postings,162.13,149.88,141.43,130.05,115.7,126.72,124.01,148.06
2021-07-01,new postings,161.55,149.66,141.49,130.15,115.33,126.54,123.92,149.35
2021-07-02,new postings,162.24,149.7,140.18,130.07,114.68,126.7,123.77,149.97
2021-07-03,new postings,163.56,147.37,138.0,129.28,113.44,126.3,123.3,149.73
2021-07-04,new postings,165.44,145.26,136.1,128.63,112.4,125.73,122.84,148.66
2021-07-05,new postings,167.57,145.2,134.59,127.44,111.01,124.91,122.14,147.86
2021-07-06,new postings,167.76,145.27,132.47,125.71,108.68,123.77,121.05,147.04
2021-07-07,new postings,169.26,146.25,130.55,125.26,107.77,123.77,121.13,145.7
2021-07-08,new postings,171.65,147.09,128.72,125.06,106.96,123.57,121.13,143.42
2021-07-09,new postings,171.82,147.79,130.33,125.3,106.73,123.13,121.11,141.19
2021-07-10,new postings,170.59,148.75,133.49,125.42,106.63,122.8,120.48,139.27
2021-07-11,new postings,168.67,149.86,136.07,125.34,105.83,122.78,120.27,137.3
2021-07-12,new postings,166.42,150.3,137.98,125.91,105.15,122.76,120.27,134.5
2021-07-13,new postings,168.58,151.36,140.55,127.58,105.78,123.28,120.87,132.67
2021-07-14,new postings,169.09,150.73,142.7,127.51,104.34,122.55,120.41,131.82
2021-07-15,new postings,167.4,149.9,144.55,127.51,101.85,122.43,120.49,132.98
2021-07-16,new postings,166.29,148.94,144.3,124.85,96.96,121.33,120.01,133.57
2021-07-17,new postings,166.34,148.06,142.86,125.06,94.38,121.52,121.13,134.39
2021-07-18,new postings,167.0,147.15,142.23,125.21,92.58,121.62,121.84,135.9
2021-07-19,new postings,167.37,146.49,141.64,125.74,91.33,122.15,122.75,139.32
2021-07-20,new postings,164.56,144.4,140.84,125.52,89.74,122.83,124.18,141.87
2021-07-21,new postings,161.62,143.43,140.17,125.96,88.99,124.01,125.71,145.1
2021-07-22,new postings,159.69,143.4,139.87,125.59,90.58,124.46,126.72,145.92
2021-07-23,new postings,158.42,143.24,139.86,125.73,92.51,124.93,127.16,146.42
2021-07-24,new postings,156.04,142.88,140.08,126.35,94.52,125.37,128.29,145.2
2021-07-25,new postings,153.73,142.8,139.77,127.42,96.5,125.75,129.52,143.83
2021-07-26,new postings,151.93,142.55,139.77,128.86,99.03,126.21,130.86,143.24
2021-07-27,new postings,150.73,143.22,139.83,130.72,101.68,126.41,131.53,142.15
2021-07-28,new postings,150.13,143.48,140.07,131.43,103.27,125.78,131.36,138.72
2021-07-29,new postings,149.78,143.27,139.98,133.23,104.66,126.45,131.58,136.74
2021-07-30,new postings,148.87,143.39,139.4,132.98,104.61,126.13,131.65,138.13
2021-07-31,new postings,148.86,143.07,138.62,132.7,105.2,126.18,131.05,142.29
2021-08-01,new postings,148.7,142.34,137.79,131.55,105.66,126.24,130.19,147.33
2021-08-02,new postings,149.03,141.31,136.76,129.47,105.7,126.03,129.15,149.98
2021-08-03,new postings,149.56,141.37,133.85,126.86,105.11,125.9,125.67,152.39
2021-08-04,new postings,149.91,141.39,131.55,125.05,104.7,125.91,122.4,155.86
2021-08-05,new postings,150.42,141.11,130.25,122.82,102.91,125.13,119.9,159.51
2021-08-06,new postings,151.12,140.69,129.45,123.78,103.45,125.73,118.6,162.15
2021-08-07,new postings,151.26,141.55,129.32,123.8,102.28,125.57,117.66,162.96
2021-08-08,new postings,152.38,142.81,129.92,124.35,101.35,125.42,117.39,162.91
2021-08-09,new postings,152.19,144.22,130.93,125.34,99.99,125.45,117.58,162.18
2021-08-10,new postings,151.99,143.84,136.44,126.46,99.33,125.21,123.11,162.2
2021-08-11,new postings,152.13,143.29,140.85,128.02,99.06,124.98,128.82,161.48
2021-08-12,new postings,152.72,143.08,144.08,129.44,99.11,124.7,133.43,161.04
2021-08-13,new postings,153.44,143.44,146.75,129.32,97.63,123.79,136.37,159.67
2021-08-14,new postings,155.05,142.91,148.73,129.86,97.91,123.33,138.56,158.21
2021-08-15,new postings,154.67,142.08,149.75,131.6,99.28,123.28,140.19,158.65
2021-08-16,new postings,154.98,141.63,149.96,133.86,101.83,123.29,141.2,162.97
2021-08-17,new postings,155.89,141.14,147.28,136.19,104.94,123.28,138.8,169.61
2021-08-18,new postings,156.31,141.09,144.83,138.81,109.59,123.91,136.48,178.77
2021-08-19,new postings,156.11,140.96,142.83,139.41,112.87,123.89,134.09,188.03
2021-08-20,new postings,156.03,140.3,141.52,142.68,119.59,125.46,133.73,198.06
2021-08-21,new postings,156.4,139.62,140.44,143.74,123.75,126.64,132.81,207.35
2021-08-22,new postings,157.84,138.89,139.65,142.93,125.43,127.47,132.09,212.6
2021-08-23,new postings,159.37,138.0,139.23,141.51,125.68,128.28,131.67,215.51
2021-08-24,new postings,159.2,137.64,139.43,139.79,124.87,129.32,131.8,217.53
2021-08-25,new postings,159.84,136.59,139.69,136.95,122.05,130.14,132.15,219.67
2021-08-26,new postings,160.68,135.85,139.96,135.43,120.16,131.53,133.49,221.3
2021-08-27,new postings,160.4,135.46,139.66,132.17,115.05,131.93,134.51,221.67
2021-08-28,new postings,159.0,135.32,139.38,132.1,113.35,133.45,136.77,222.52
2021-08-29,new postings,157.66,135.27,139.11,132.94,112.36,135.29,139.03,225.46
2021-08-30,new postings,156.16,135.33,139.09,133.96,112.07,137.38,141.42,229.96
2021-08-31,new postings,155.26,135.52,138.81,134.78,111.26,137.13,143.4,229.61
2021-09-01,new postings,153.91,136.06,138.99,137.23,111.98,136.08,145.44,227.77
2021-09-02,new postings,153.92,136.57,139.76,140.16,113.24,134.96,146.58,229.7
2021-09-03,new postings,155.21,136.7,140.79,141.04,114.42,133.05,146.33,230.87
2021-09-04,new postings,156.84,136.52,142.29,138.25,111.7,128.93,145.08,233.09
2021-09-05,new postings,159.0,136.58,144.36,137.07,111.68,125.33,144.84,233.67
2021-09-06,new postings,161.27,136.76,146.35,135.09,111.55,120.97,144.1,230.61
2021-09-07,new postings,161.32,136.7,145.33,133.37,112.36,120.78,144.37,229.27
2021-09-08,new postings,161.66,137.46,143.18,130.09,112.62,121.68,144.51,226.79
2021-09-09,new postings,159.27,137.87,139.67,126.37,111.29,122.26,144.28,215.49
2021-09-10,new postings,156.45,138.63,135.63,125.6,112.01,124.31,145.67,205.54
2021-09-11,new postings,153.44,139.8,131.53,122.67,110.89,125.61,145.53,191.16
2021-09-12,new postings,149.9,140.52,126.63,121.66,110.22,127.6,146.51,179.72
2021-09-13,new postings,146.22,140.97,121.54,121.97,109.42,129.8,147.95,174.48
2021-09-14,new postings,147.69,141.65,121.89,122.16,108.42,129.89,147.92,168.4
2021-09-15,new postings,148.25,142.18,123.39,123.29,107.23,129.79,147.99,164.19
2021-09-16,new postings,149.95,142.34,125.78,125.01,108.03,130.52,147.91,166.52
2021-09-17,new postings,151.96,142.63,128.6,127.66,109.11,131.19,147.84,171.63
2021-09-18,new postings,153.96,142.5,131.34,129.76,109.96,131.2,146.88,180.94
2021-09-19,new postings,155.65,142.74,134.59,129.15,108.88,130.07,144.25,188.79
2021-09-20,new postings,157.32,143.54,138.16,130.14,109.61,130.15,142.24,191.87
2021-09-21,new postings,156.15,144.28,139.32,131.07,110.03,130.32,140.83,194.57
2021-09-22,new postings,156.29,144.75,140.38,131.73,110.38,129.92,139.48,193.88
2021-09-23,new postings,156.58,145.23,141.25,132.13,110.41,129.3,139.17,190.1
2021-09-24,new postings,156.57,145.21,142.09,131.75,109.76,128.75,138.72,183.12
2021-09-25,new postings,156.38,145.18,142.83,132.64,110.13,129.25,139.29,174.31
2021-09-26,new postings,156.44,145.27,143.2,131.79,109.42,129.16,139.47,166.31
2021-09-27,new postings,156.78,145.02,143.51,131.29,108.95,129.29,139.83,160.01
2021-09-28,new postings,156.95,145.67,143.68,130.64,108.44,129.58,140.21,158.33
2021-09-29,new postings,155.92,146.79,143.57,130.18,108.28,130.52,140.37,159.65
2021-09-30,new postings,154.33,148.39,143.59,129.88,107.67,130.87,139.75,160.81
2021-10-01,new postings,153.69,150.88,143.3,130.36,107.29,131.04,139.24,162.92
2021-10-02,new postings,153.72,155.07,142.89,133.01,108.75,132.36,140.09,167.34
2021-10-03,new postings,153.47,159.12,142.77,133.79,108.28,132.75,139.74,170.71
2021-10-04,new postings,152.97,162.37,142.55,135.9,108.53,133.16,139.37,172.52
2021-10-05,new postings,153.11,164.45,142.57,139.29,108.89,133.41,139.51,175.9
2021-10-06,new postings,154.0,166.44,142.82,142.82,108.91,133.42,139.39,178.08
2021-10-07,new postings,155.79,168.32,143.41,146.89,109.25,133.81,139.77,182.35
2021-10-08,new postings,157.01,169.4,145.01,150.81,109.83,134.16,140.68,187.35
2021-10-09,new postings,157.62,168.62,147.15,154.55,109.25,133.8,140.86,191.21
2021-10-10,new postings,158.3,167.61,149.66,160.91,111.5,134.68,142.79,196.6
2021-10-11,new postings,159.24,168.14,152.54,161.83,110.3,134.06,143.5,202.2
2021-10-12,new postings,159.25,169.8,152.32,163.0,110.31,133.81,144.92,205.61
2021-10-13,new postings,158.92,171.99,151.98,163.56,110.41,133.73,147.3,208.01
2021-10-14,new postings,158.73,174.59,150.84,163.73,110.84,133.87,150.1,210.14
2021-10-15,new postings,157.29,176.6,148.84,160.58,110.62,133.51,151.82,211.09
2021-10-16,new postings,155.87,178.91,145.51,157.28,111.55,133.91,154.16,211.77
2021-10-17,new postings,155.52,181.52,141.65,153.82,111.64,134.2,156.28,211.28
2021-10-18,new postings,155.03,183.81,137.44,148.87,110.57,133.58,157.56,212.09
2021-10-19,new postings,155.34,184.77,138.75,145.38,110.26,133.92,158.65,209.59
2021-10-20,new postings,155.67,185.26,139.91,141.99,110.27,134.25,158.98,209.22
2021-10-21,new postings,155.42,185.03,141.35,138.63,110.37,134.62,158.55,211.42
2021-10-22,new postings,156.11,185.78,142.94,137.87,110.81,134.99,158.32,214.32
2021-10-23,new postings,157.45,186.39,145.56,135.85,109.94,134.61,156.62,220.11
2021-10-24,new postings,157.41,186.73,148.05,133.7,109.67,134.48,154.92,228.03
2021-10-25,new postings,157.26,187.03,150.59,133.38,109.84,134.84,152.87,239.23
2021-10-26,new postings,156.91,187.92,150.92,133.26,110.34,135.13,148.92,252.43
2021-10-27,new postings,156.67,188.42,151.28,132.58,110.31,134.92,144.85,265.37
2021-10-28,new postings,156.55,188.65,151.58,132.17,109.85,134.03,140.76,273.21
2021-10-29,new postings,156.37,188.82,152.03,134.26,110.91,134.48,138.16,280.26
2021-10-30,new postings,155.59,188.8,151.77,139.12,112.87,134.62,136.47,283.95
2021-10-31,new postings,155.44,188.76,152.15,145.24,114.94,134.51,134.86,284.98
2021-11-01,new postings,156.15,187.98,152.8,152.44,118.98,134.89,134.99,278.68
2021-11-02,new postings,157.8,186.11,153.11,151.22,116.38,132.99,138.32,268.99
2021-11-03,new postings,159.51,183.83,153.59,153.83,116.17,132.64,143.61,261.54
2021-11-04,new postings,160.98,182.32,154.26,157.18,116.92,133.22,149.66,255.63
2021-11-05,new postings,162.41,181.05,154.16,156.32,116.1,132.79,154.21,250.39
2021-11-06,new postings,163.74,180.27,154.29,154.8,116.5,133.79,159.64,247.39
2021-11-07,new postings,165.23,179.85,154.02,151.01,116.0,134.69,164.18,246.97
2021-11-08,new postings,166.16,181.24,153.41,147.01,114.66,135.49,168.41,252.7
2021-11-09,new postings,164.88,184.88,152.83,149.81,118.51,136.82,169.85,258.38
2021-11-10,new postings,163.69,190.13,152.12,149.73,120.56,137.22,169.4,262.77
2021-11-11,new postings,163.79,195.05,151.62,148.86,121.06,137.12,168.95,267.65
2021-11-12,new postings,163.73,199.37,151.02,150.27,120.06,137.94,168.28,272.2
2021-11-13,new postings,163.59,202.56,150.27,149.53,115.77,137.52,165.8,272.18
2021-11-14,new postings,162.7,205.23,149.89,150.62,112.26,137.83,163.94,268.94
2021-11-15,new postings,160.91,205.88,149.92,151.99,109.23,138.53,161.56,263.52
2021-11-16,new postings,160.77,204.77,150.77,148.52,103.8,138.6,158.86,259.47
2021-11-17,new postings,160.05,202.3,152.16,147.39,100.33,139.92,156.76,254.47
2021-11-18,new postings,158.13,199.57,153.23,144.68,96.66,141.06,153.79,248.22
2021-11-19,new postings,157.34,196.54,154.43,140.67,96.79,141.1,150.91,243.59
2021-11-20,new postings,156.4,194.13,155.97,137.78,99.65,141.36,149.3,241.74
2021-11-21,new postings,156.86,192.33,157.2,134.97,103.21,141.79,148.21,241.66
2021-11-22,new postings,159.01,191.64,158.0,132.34,107.0,142.24,148.03,240.64
2021-11-23,new postings,162.04,191.23,157.91,133.25,111.21,143.12,147.68,238.67
2021-11-24,new postings,166.14,190.47,157.68,128.88,111.52,142.01,146.05,236.39
2021-11-25,new postings,170.53,189.63,157.23,128.21,114.2,141.74,145.6,236.52
2021-11-26,new postings,170.89,188.73,157.16,128.78,114.91,141.41,144.86,233.21
2021-11-27,new postings,169.05,188.17,156.51,131.28,115.57,141.66,143.99,228.37
2021-11-28,new postings,165.38,187.8,155.96,133.27,115.3,141.22,142.64,223.41
2021-11-29,new postings,160.49,187.13,156.18,135.05,114.52,140.48,140.84,221.72
2021-11-30,new postings,153.48,188.32,156.39,136.19,114.92,140.68,140.74,222.69
2021-12-01,new postings,147.05,189.61,155.58,138.11,115.83,140.84,140.67,227.48
2021-12-02,new postings,140.76,191.23,154.92,138.0,113.79,139.43,139.1,231.21
2021-12-03,new postings,140.17,193.49,154.5,138.84,114.29,140.02,140.23,234.92
2021-12-04,new postings,143.63,195.6,154.82,137.96,114.63,140.09,141.48,240.03
2021-12-05,new postings,147.58,197.32,154.85,136.85,114.96,140.05,142.56,244.69
2021-12-06,new postings,151.97,199.32,154.25,135.85,115.77,140.37,143.79,245.08
2021-12-07,new postings,158.02,198.59,153.81,135.68,116.53,140.43,144.04,243.1
2021-12-08,new postings,162.45,198.83,154.18,136.73,117.72,140.54,144.19,235.88
2021-12-09,new postings,165.9,199.35,154.71,134.72,118.19,139.87,143.44,228.04
2021-12-10,new postings,166.87,199.66,155.43,133.32,117.29,138.07,140.98,221.46
2021-12-11,new postings,166.22,199.69,155.16,133.71,117.1,137.17,138.55,214.2
2021-12-12,new postings,166.77,200.52,155.97,134.18,116.97,136.84,136.72,208.6
2021-12-13,new postings,167.26,201.16,156.58,135.59,116.93,136.61,134.79,204.27
2021-12-14,new postings,167.11,202.64,157.28,137.0,116.81,136.75,133.39,206.89
2021-12-15,new postings,166.39,202.83,157.29,138.26,116.6,137.07,132.73,211.09
2021-12-16,new postings,166.07,202.58,157.02,139.78,117.29,138.21,132.6,216.31
2021-12-17,new postings,166.56,202.4,156.68,140.91,115.89,137.98,132.13,223.28
2021-12-18,new postings,167.22,202.15,157.37,142.81,115.17,138.31,132.33,229.72
2021-12-19,new postings,166.8,200.85,156.93,144.92,115.35,138.63,133.13,234.9
2021-12-20,new postings,165.9,198.96,156.95,144.92,115.05,138.49,133.61,243.3
2021-12-21,new postings,164.83,196.8,156.2,144.1,114.54,136.86,133.21,247.2
2021-12-22,new postings,164.64,196.23,156.01,144.78,114.96,135.47,133.12,248.46
2021-12-23,new postings,165.02,196.95,156.36,147.28,116.64,134.67,133.67,249.48
2021-12-24,new postings,164.02,198.53,157.18,146.16,117.06,133.95,133.19,249.46
2021-12-25,new postings,161.38,202.85,156.49,145.46,119.39,133.97,132.4,250.21
2021-12-26,new postings,159.66,212.15,158.0,146.43,121.52,135.52,133.07,250.35
2021-12-27,new postings,159.87,224.57,161.45,150.75,125.81,140.1,137.46,247.64
2021-12-28,new postings,160.69,235.71,164.39,155.43,129.61,145.14,142.21,243.92
2021-12-29,new postings,161.23,243.93,165.28,158.81,134.29,149.05,144.34,240.19
2021-12-30,new postings,161.71,244.68,165.37,159.45,136.62,151.78,142.93,235.73
2021-12-31,new postings,162.87,238.33,162.8,157.0,136.58,152.21,138.36,226.75
2022-01-01,new postings,166.55,227.22,160.67,154.69,135.18,149.78,134.89,218.88
2022-01-02,new postings,169.91,209.97,155.36,150.02,133.24,144.08,127.3,212.19
2022-01-03,new postings,170.81,187.52,146.53,142.49,129.36,134.33,115.12,202.74
2022-01-04,new postings,171.34,174.17,139.34,136.27,126.54,124.82,103.41,196.66
2022-01-05,new postings,172.36,163.74,137.21,131.21,123.62,119.24,97.31,193.19
2022-01-06,new postings,173.1,159.45,135.26,128.99,122.31,115.28,96.69,192.59
2022-01-07,new postings,174.72,161.36,136.63,130.58,125.08,114.75,100.95,199.47
2022-01-08,new postings,177.62,164.91,140.43,134.83,128.75,118.44,106.42,205.44
2022-01-09,new postings,178.19,167.42,144.61,139.27,132.23,123.06,113.07,208.82
2022-01-10,new postings,179.0,173.54,149.3,143.5,135.08,128.11,120.04,212.02
2022-01-11,new postings,179.23,173.12,154.54,145.57,136.5,135.29,128.8,212.46
2022-01-12,new postings,178.94,171.33,156.25,146.72,136.21,139.06,134.18,209.0
2022-01-13,new postings,178.65,170.48,158.09,148.84,136.13,142.19,137.52,204.03
2022-01-14,new postings,177.49,170.16,158.57,151.92,135.6,144.07,140.44,196.24
2022-01-15,new postings,173.55,171.25,157.64,147.91,130.32,142.18,140.93,188.91
2022-01-16,new postings,171.6,174.35,157.26,146.81,126.6,141.96,143.01,183.22
2022-01-17,new postings,170.98,176.25,157.79,146.33,124.14,142.7,146.38,180.79
2022-01-18,new postings,169.91,177.11,156.41,146.84,122.54,141.56,147.63,182.86
2022-01-19,new postings,168.87,178.58,155.38,147.18,121.3,141.04,149.41,187.7
2022-01-20,new postings,168.03,179.8,154.43,146.19,120.89,141.14,152.19,192.4
2022-01-21,new postings,167.27,180.74,153.81,145.24,121.47,142.48,154.84,194.07
2022-01-22,new postings,167.09,180.85,153.06,143.6,121.78,143.43,156.53,196.92
2022-01-23,new postings,166.91,181.52,152.74,139.09,120.19,142.63,156.85,199.57
2022-01-24,new postings,165.43,182.16,152.3,136.66,120.74,143.56,158.07,201.25
2022-01-25,new postings,165.93,184.41,153.41,134.07,120.99,144.37,159.83,196.81
2022-01-26,new postings,167.29,183.25,154.92,132.3,121.67,145.11,161.03,192.04
2022-01-27,new postings,168.55,181.5,156.88,132.46,122.04,145.57,161.86,189.72
2022-01-28,new postings,169.66,179.12,159.09,134.26,122.7,145.72,162.89,192.71
2022-01-29,new postings,171.0,179.06,161.86,139.18,125.42,146.85,165.16,198.9
2022-01-30,new postings,172.61,179.11,164.61,143.51,128.21,148.28,167.83,204.53
2022-01-31,new postings,174.53,179.68,167.37,144.11,126.49,147.25,168.63,210.62
2022-02-01,new postings,176.11,178.82,168.97,148.21,128.31,147.7,169.29,224.7
2022-02-02,new postings,177.92,181.58,170.39,152.46,130.07,148.52,169.63,238.94
2022-02-03,new postings,180.11,186.78,171.7,155.79,131.83,149.84,169.93,246.1
2022-02-04,new postings,182.25,192.14,173.04,156.76,133.12,151.13,169.57,245.24
2022-02-05,new postings,184.03,194.33,173.44,156.23,133.09,152.16,169.14,246.0
2022-02-06,new postings,185.36,195.32,174.0,156.24,133.44,153.1,169.05,247.17
2022-02-07,new postings,188.24,196.52,174.59,156.16,133.08,153.36,167.91,248.91
2022-02-08,new postings,190.05,197.45,175.71,155.91,132.34,154.14,168.89,241.41
2022-02-09,new postings,190.31,198.51,177.06,155.55,131.57,154.73,171.22,234.9
2022-02-10,new postings,189.95,197.51,178.06,154.98,130.69,154.59,173.18,228.64
2022-02-11,new postings,189.45,197.27,178.35,155.04,129.85,154.42,175.28,227.51
2022-02-12,new postings,189.23,198.12,179.12,156.0,129.39,154.32,176.6,220.25
2022-02-13,new postings,189.09,200.0,179.69,158.39,129.72,155.08,177.77,213.71
2022-02-14,new postings,187.78,201.6,179.95,159.38,129.45,155.26,179.12,207.6
2022-02-15,new postings,185.53,203.25,179.75,160.37,128.57,154.92,179.47,206.27
2022-02-16,new postings,184.23,204.66,180.24,162.8,128.85,154.86,179.23,206.67
2022-02-17,new postings,183.89,205.94,181.19,165.46,129.41,155.41,179.01,210.95
2022-02-18,new postings,183.96,206.61,182.55,169.64,129.52,155.98,178.93,216.0
2022-02-19,new postings,183.62,206.76,183.42,173.86,129.99,155.9,178.36,224.97
2022-02-20,new postings,183.72,206.85,184.77,176.98,130.41,155.5,178.01,236.42
2022-02-21,new postings,183.89,206.02,186.54,180.32,132.7,155.58,178.23,249.67
2022-02-22,new postings,184.32,205.9,186.0,180.0,132.08,154.09,176.5,259.01
2022-02-23,new postings,184.56,205.43,184.22,180.63,132.73,153.19,175.06,261.79
2022-02-24,new postings,183.33,205.12,181.46,180.79,133.87,151.7,173.38,258.04
2022-02-25,new postings,181.63,205.38,177.78,179.17,135.73,150.06,171.21,252.96
2022-02-26,new postings,180.39,205.74,174.53,176.71,137.19,148.86,169.18,244.27
2022-02-27,new postings,178.41,206.01,170.24,174.71,138.47,147.78,166.73,233.47
2022-02-28,new postings,176.12,207.09,165.43,174.58,140.5,147.72,164.88,219.14
2022-03-01,new postings,176.13,207.83,165.52,171.94,139.62,147.07,162.59,209.7
2022-03-02,new postings,176.76,208.93,165.94,169.63,139.54,146.98,160.87,205.89
2022-03-03,new postings,178.18,209.6,167.2,168.19,138.37,147.56,160.02,208.7
2022-03-04,new postings,179.38,209.22,169.16,167.59,137.44,148.89,160.58,211.97
2022-03-05,new postings,179.92,208.61,170.26,166.73,136.54,150.36,161.75,216.67
2022-03-06,new postings,180.3,208.02,171.79,166.17,135.86,151.49,163.47,221.91
2022-03-07,new postings,181.7,207.25,173.48,166.07,135.23,152.54,164.83,229.8
2022-03-08,new postings,181.39,205.59,172.92,165.24,135.28,153.1,166.01,234.57
2022-03-09,new postings,179.61,203.93,172.21,163.29,134.03,153.18,167.25,235.4
2022-03-10,new postings,177.61,202.54,170.93,161.94,133.86,153.14,168.41,236.66
2022-03-11,new postings,176.37,202.4,169.64,160.64,133.05,152.55,168.26,234.29
2022-03-12,new postings,175.95,202.64,169.38,160.11,132.6,152.01,167.87,231.45
2022-03-13,new postings,176.17,203.25,169.37,159.06,132.14,151.8,167.24,227.86
2022-03-14,new postings,175.8,203.32,169.4,158.21,132.14,151.96,167.09,223.71
2022-03-15,new postings,174.54,204.52,169.63,156.97,132.57,151.94,167.87,220.28
2022-03-16,new postings,174.04,206.44,169.93,155.73,131.49,151.42,167.81,221.5
2022-03-17,new postings,174.17,208.02,170.7,156.42,131.51,151.52,168.42,222.28
2022-03-18,new postings,174.19,208.82,171.56,156.1,131.67,151.31,167.92,227.21
2022-03-19,new postings,173.9,209.56,171.98,154.78,131.76,150.95,165.22,232.62
2022-03-20,new postings,173.01,209.66,172.4,154.33,131.61,150.57,162.57,237.87
2022-03-21,new postings,171.76,211.39,172.86,155.14,131.91,150.2,160.14,241.1
2022-03-22,new postings,171.82,212.87,172.41,155.75,132.43,149.06,155.03,242.28
2022-03-23,new postings,172.42,213.18,171.75,155.15,133.38,148.16,150.33,239.52
2022-03-24,new postings,171.99,214.01,170.82,153.83,134.03,147.18,144.06,237.61
2022-03-25,new postings,171.34,215.04,170.01,153.81,134.24,146.65,142.48,234.1
2022-03-26,new postings,171.2,216.27,169.17,154.88,134.63,146.2,146.03,231.34
2022-03-27,new postings,171.59,217.85,168.16,155.82,135.13,145.84,149.58,227.93
2022-03-28,new postings,172.07,218.48,167.19,155.8,135.31,145.83,152.8,224.52
